gene,Ensembl_ID,lfc_DEG1,padj_DEG1,lfc_DEG2,padj_DEG2,lfc_DEG3,padj_DEG3,lfc_DEG4,padj_DEG4
Kcns1,ENSMUSG00000040164,-2.55173447502949,0.000642532934906131,2.17171178512502,0.00476052166105782,NA,NA,NA,NA
Tbc1d10c,ENSMUSG00000040247,-2.04687241447072,4.00590503523622e-34,NA,NA,NA,NA,NA,NA
Arhgap9,ENSMUSG00000040345,2.10445827557441,1.59684187018085e-23,NA,NA,NA,NA,NA,NA
Trim7,ENSMUSG00000040350,-2.61986849603653,7.03644347877999e-100,NA,NA,NA,NA,NA,NA
Sec1,ENSMUSG00000040364,2.86933450389859,1.98106134985031e-11,NA,NA,NA,NA,NA,NA
Ppp1r15a,ENSMUSG00000040435,2.40685056043535,2.26764112091676e-29,NA,NA,NA,NA,NA,NA
Mettl27,ENSMUSG00000040557,2.34722808547383,2.22007747924438e-44,NA,NA,NA,NA,NA,NA
Pck2,ENSMUSG00000040618,2.04649480931341,1.85101629814551e-132,NA,NA,NA,NA,NA,NA
Erc2,ENSMUSG00000040640,3.61137170456769,3.03790684344541e-46,NA,NA,NA,NA,NA,NA
Efhd2,ENSMUSG00000040659,2.02240466041931,3.22401784604437e-66,NA,NA,NA,NA,NA,NA
Mthfd1l,ENSMUSG00000040675,2.57433633567967,4.14226786156526e-20,NA,NA,NA,NA,NA,NA
Chil3,ENSMUSG00000040809,7.05942370379264,9.00097772084527e-06,-4.49142483128585,0.00126674849049155,NA,NA,NA,NA
Catsperd,ENSMUSG00000040828,2.66749770191722,4.63155752290807e-07,NA,NA,2.06549774997278,0.000279403395110174,NA,NA
Ulk4,ENSMUSG00000040936,2.8252914244281,5.31371226839207e-26,NA,NA,NA,NA,NA,NA
Mgl2,ENSMUSG00000040950,-2.0629551626752,8.41942433802701e-26,NA,NA,NA,NA,NA,NA
Igsf21,ENSMUSG00000040972,2.98521311252481,1.84909323183995e-09,-2.623172283398,2.19348692879654e-09,NA,NA,NA,NA
Pla2g5,ENSMUSG00000041193,-2.47769418802742,3.77567421590301e-102,NA,NA,NA,NA,NA,NA
Pla2g2d,ENSMUSG00000041202,-2.27367820516918,7.17729791230348e-10,2.45760527196,5.40609166439077e-12,NA,NA,NA,NA
Map6d1,ENSMUSG00000041205,3.53267228619613,1.3496717423863e-19,NA,NA,NA,NA,NA,NA
Serpina3h,ENSMUSG00000041449,2.03665463035876,0.0026145206104721,NA,NA,NA,NA,NA,NA
Upk2,ENSMUSG00000041523,-4.5595594453908,3.08375815594823e-05,NA,NA,NA,NA,NA,NA
Disp3,ENSMUSG00000041544,5.69249821523549,6.42003960782533e-05,-4.5561213383948,0.000458005696797279,NA,NA,NA,NA
5730559C18Rik,ENSMUSG00000041605,4.00082837530992,0.00756982903753811,NA,NA,NA,NA,NA,NA
Nppa,ENSMUSG00000041616,3.79928345284556,2.02352690879955e-15,NA,NA,3.07449340139633,4.27160372638637e-10,NA,NA
Trem3,ENSMUSG00000041754,5.10867579639021,4.08383241028673e-06,-2.16258271542352,0.00183312575643377,NA,NA,NA,NA
Phlda3,ENSMUSG00000041801,2.06337356553379,3.25720635197317e-64,NA,NA,NA,NA,NA,NA
Fam169a,ENSMUSG00000041817,2.03071724891888,4.17410258513194e-11,NA,NA,NA,NA,NA,NA
Dlx1,ENSMUSG00000041911,-3.2107672700884,1.51390181044961e-10,NA,NA,NA,NA,NA,NA
Tnfrsf18,ENSMUSG00000041954,2.18450726897724,0.00146971540607387,NA,NA,NA,NA,NA,NA
Myo3b,ENSMUSG00000042064,4.42272699592032,7.53770603040291e-12,-2.88023823663705,1.98291583441167e-10,NA,NA,NA,NA
Cilp,ENSMUSG00000042254,3.52415416937236,1.79576570896478e-77,NA,NA,3.24518515359814,1.19563145227171e-64,NA,NA
Trem1,ENSMUSG00000042265,2.94978148944867,0.000852819377683664,-2.07832546031944,0.00641502860147099,NA,NA,NA,NA
Gjb5,ENSMUSG00000042357,4.18159424390181,3.69588338008215e-05,NA,NA,4.04497627034028,0.000112553544383833,NA,NA
Acad12,ENSMUSG00000042647,-2.09094680034844,5.91661661685706e-109,NA,NA,NA,NA,NA,NA
Myo15,ENSMUSG00000042678,2.22984604447579,0.00260327013149051,-2.09380313064705,0.0017151016080251,NA,NA,NA,NA
Flt3,ENSMUSG00000042817,2.74042778859684,1.09433100949142e-08,NA,NA,2.68991306318254,4.5866542840259e-08,NA,NA
Abra,ENSMUSG00000042895,2.42010005666039,2.39286403219749e-34,NA,NA,NA,NA,NA,NA
Rasef,ENSMUSG00000043003,2.59346126423441,3.45302810601185e-18,-2.09132814623969,4.34789352872615e-14,NA,NA,NA,NA
Tmem82,ENSMUSG00000043085,-2.11755762635747,5.43960838252532e-14,NA,NA,NA,NA,NA,NA
Il17re,ENSMUSG00000043088,-3.06659612401132,1.29691183659419e-05,NA,NA,NA,NA,NA,NA
A530016L24Rik,ENSMUSG00000043122,-2.37697484300736,1.43867790386569e-39,NA,NA,NA,NA,NA,NA
Mei4,ENSMUSG00000043289,8.01311431941321,4.32365672378087e-16,-3.683274871914,1.1697294334483e-23,4.32983944749921,6.03756025808821e-05,NA,NA
Rhbdl2,ENSMUSG00000043333,2.39455002392607,2.58294238102844e-05,NA,NA,NA,NA,NA,NA
Frmd8os,ENSMUSG00000043488,-2.02297773972493,5.26983978929956e-06,NA,NA,NA,NA,NA,NA
Mmp3,ENSMUSG00000043613,2.55935716251703,4.26395600761866e-10,NA,NA,NA,NA,NA,NA
Diras1,ENSMUSG00000043670,3.39082180941725,0.00152229944388688,NA,NA,NA,NA,NA,NA
Col6a6,ENSMUSG00000043719,-2.09876558346421,1.18362019813287e-21,NA,NA,NA,NA,NA,NA
D830025C05Rik,ENSMUSG00000043794,-2.01782654969862,4.00393337082696e-05,NA,NA,NA,NA,NA,NA
Prr33,ENSMUSG00000043795,-2.64313462157358,2.43097563215213e-30,NA,NA,NA,NA,NA,NA
Rtn4r,ENSMUSG00000043811,-2.84421828811235,1.92069567373456e-14,2.17733414345479,2.63352455041413e-09,NA,NA,NA,NA
Fmn1,ENSMUSG00000044042,2.56397174076899,3.51215415438822e-30,NA,NA,2.02508056019921,2.56703221380129e-18,NA,NA
Gpr22,ENSMUSG00000044067,-3.23239372999276,2.70311622949991e-33,NA,NA,NA,NA,NA,NA
Vsig4,ENSMUSG00000044206,2.16392093455443,6.90831143489466e-12,NA,NA,NA,NA,NA,NA
Kcnj4,ENSMUSG00000044216,4.73161773715221,4.17872984101816e-31,NA,NA,3.25630108330593,1.98431838824287e-14,2.5164474817967,0.000738022535103704
Mab21l3,ENSMUSG00000044313,3.25671693008013,0.000169305406178214,NA,NA,NA,NA,NA,NA
Snhg11,ENSMUSG00000044349,4.0330540460925,7.00326124238602e-10,-3.35559459830794,6.74449490363524e-08,NA,NA,NA,NA
Adig,ENSMUSG00000044405,2.48475595967659,2.02423130699626e-19,-2.33067262905263,5.14751370334141e-20,NA,NA,2.33274544865845,5.74412305499811e-05
Shisa2,ENSMUSG00000044461,-2.22508620470933,3.37431034110314e-12,NA,NA,NA,NA,NA,NA
Tex38,ENSMUSG00000044556,-2.10080687628514,2.38607537705265e-07,NA,NA,NA,NA,NA,NA
Garem2,ENSMUSG00000044576,2.20525982121265,1.30012026561119e-07,NA,NA,2.57714960287587,8.54834901351578e-10,NA,NA
Csrnp3,ENSMUSG00000044647,-2.50744380429969,0.0025190800383804,NA,NA,NA,NA,NA,NA
Gm13749,ENSMUSG00000044689,3.10855158879283,1.53900396917702e-05,NA,NA,NA,NA,NA,NA
Fads6,ENSMUSG00000044788,2.07264703569275,1.27499075212739e-24,NA,NA,NA,NA,NA,NA
Ankrd45,ENSMUSG00000044835,2.21822835995713,1.09546211911441e-23,NA,NA,2.17022049991795,4.9644050476081e-22,NA,NA
Mylk4,ENSMUSG00000044951,-2.44287554150888,2.26009986642723e-31,NA,NA,NA,NA,NA,NA
1110034G24Rik,ENSMUSG00000044991,-2.40919658613757,6.5902083403602e-15,NA,NA,NA,NA,NA,NA
S1pr5,ENSMUSG00000045087,-2.52293017145231,1.46343804343783e-08,NA,NA,NA,NA,NA,NA
Poln,ENSMUSG00000045102,-2.24923167549837,2.25941210013971e-17,NA,NA,NA,NA,NA,NA
Kcng4,ENSMUSG00000045246,-2.4290435200993,5.86168778938653e-07,NA,NA,NA,NA,NA,NA
Lhfpl2,ENSMUSG00000045312,2.54157926186102,4.33654344358709e-67,NA,NA,NA,NA,NA,NA
Fpr1,ENSMUSG00000045551,2.66357789020053,9.12094940407262e-06,NA,NA,2.14945152825423,0.000766848205929317,NA,NA
Odf3l1,ENSMUSG00000045620,2.41730645394829,0.000658563314454993,-2.06641424046863,0.00115546566855519,NA,NA,NA,NA
Lrtm1,ENSMUSG00000045776,-3.18484213360009,1.16523461923657e-100,2.55622575650098,2.07541939854848e-70,NA,NA,NA,NA
4933415A04Rik,ENSMUSG00000045877,-2.50709106325181,0.00160442843487495,NA,NA,NA,NA,NA,NA
Gpr158,ENSMUSG00000045967,-3.46432591054856,0.00176374503726317,3.49570842585047,0.00142323339440191,NA,NA,NA,NA
Smco1,ENSMUSG00000046345,-2.50088295486042,8.70438669808605e-37,NA,NA,NA,NA,NA,NA
B430212C06Rik,ENSMUSG00000046415,-2.57043003216099,1.04916885898386e-15,NA,NA,NA,NA,NA,NA
Mpeg1,ENSMUSG00000046805,2.11183184008641,3.89244942201274e-12,NA,NA,2.13086149074387,6.03980658570181e-12,NA,NA
Vat1l,ENSMUSG00000046844,4.37983499194685,2.33203991239163e-34,-2.34224189834141,1.3375788712744e-21,2.03759309360544,2.91664946656441e-07,NA,NA
Pbp2,ENSMUSG00000047104,5.2862086386702,2.31743922190102e-07,NA,NA,4.85770126234409,4.659603858289e-06,NA,NA
1700113H08Rik,ENSMUSG00000047129,-2.73140089989224,0.000250553487106742,2.93683552669841,5.47145062164749e-05,NA,NA,NA,NA
Cd24a,ENSMUSG00000047139,2.73371042019485,8.49609525288782e-49,NA,NA,NA,NA,NA,NA
Helt,ENSMUSG00000047171,-5.20885915216552,4.17748956497956e-15,NA,NA,-4.85995554310489,3.74545313901084e-14,NA,NA
Ccdc36,ENSMUSG00000047220,4.78541788880526,0.000239857589287448,NA,NA,NA,NA,NA,NA
Kcnv2,ENSMUSG00000047298,-4.53142542095878,1.35323868015138e-108,2.65264781050372,5.17823804112054e-38,NA,NA,NA,NA
Dnah14,ENSMUSG00000047369,4.44139154796809,3.02259148202378e-06,-2.59011123593597,2.32299860620677e-06,NA,NA,NA,NA
Gpr68,ENSMUSG00000047415,5.17487726222551,7.95687106494718e-35,-2.28486271327858,3.97641486847538e-13,2.89001454894693,9.34276053350034e-11,NA,NA
Nxpe5,ENSMUSG00000047592,3.63627915761441,7.38936637549071e-15,NA,NA,2.93995548409606,1.56599989293691e-09,NA,NA
Tssk6,ENSMUSG00000047654,4.1021149263939,0.000528210360498099,NA,NA,NA,NA,NA,NA
Gal3st3,ENSMUSG00000047658,-3.50084483356478,1.24017417819965e-45,NA,NA,NA,NA,NA,NA
Rtl3,ENSMUSG00000047686,-2.22774790141104,2.16082855703281e-09,NA,NA,NA,NA,NA,NA
Cd300lf,ENSMUSG00000047798,3.39075000315355,3.09419612850209e-07,NA,NA,2.44692529535805,0.000569860685565017,NA,NA
Stbd1,ENSMUSG00000047963,2.31188503129371,3.24703204428908e-53,NA,NA,NA,NA,NA,NA
Catsper4,ENSMUSG00000048003,3.75228630446735,7.28201760286917e-14,NA,NA,NA,NA,NA,NA
Cyb5r2,ENSMUSG00000048065,6.79866134707236,8.32630789824348e-50,-3.67322764841571,1.01076060691696e-55,3.12543369865665,2.74342151385677e-10,NA,NA
Pirt,ENSMUSG00000048070,-2.25038995850418,8.97242620627348e-32,NA,NA,NA,NA,NA,NA
Tenm4,ENSMUSG00000048078,5.25275732587983,3.51860302265785e-51,-2.52598448306828,4.39184646494288e-15,2.72677284281154,7.32742255619977e-14,NA,NA
Nwd1,ENSMUSG00000048148,3.50698413156819,2.46594369906955e-16,-2.96115825425985,4.13639712353961e-14,NA,NA,NA,NA
Bcl11b,ENSMUSG00000048251,-2.55367591821912,2.02663736079868e-18,NA,NA,NA,NA,NA,NA
Pou4f1,ENSMUSG00000048349,-2.27933105552133,0.00152727101174143,NA,NA,-2.47358749217988,0.00137133192835014,NA,NA
Fam212b,ENSMUSG00000048458,-2.23499282484514,5.28233504050889e-27,NA,NA,NA,NA,NA,NA
Sult6b2,ENSMUSG00000048473,-4.6086701199518,3.27636994158437e-05,NA,NA,NA,NA,NA,NA
Tmem252,ENSMUSG00000048572,3.44819010496815,6.11371197388461e-13,NA,NA,2.0614712784224,6.99706841365245e-05,NA,NA
Nog,ENSMUSG00000048616,3.98203440906026,3.29725042077789e-16,-2.17069912216564,6.24373721249886e-09,NA,NA,NA,NA
A730049H05Rik,ENSMUSG00000048636,2.72047245801055,2.90758907212074e-09,-3.42494397081376,2.69424865877146e-13,NA,NA,NA,NA
Krt8,ENSMUSG00000049382,3.61308415359689,8.65372496648609e-11,NA,NA,3.19337495080216,3.31356468659971e-08,NA,NA
Tmem200a,ENSMUSG00000049420,4.0069685366446,6.49660895058989e-13,NA,NA,3.810767319042,2.58929840754686e-11,NA,NA
Adamts16,ENSMUSG00000049538,7.38853575402744,4.59239358168082e-12,NA,NA,6.318562438491,1.13531668591641e-08,NA,NA
Gpr3,ENSMUSG00000049649,2.4215253907677,0.00231683361920699,NA,NA,NA,NA,NA,NA
Prss46,ENSMUSG00000049719,6.60366906529256,1.64345616469791e-08,-2.76737145793574,0.000180933294584382,3.83629760735682,0.00306702985476231,NA,NA
Mmp12,ENSMUSG00000049723,3.10869710518986,6.44716402786682e-16,NA,NA,2.15233019907957,1.04509850499324e-07,NA,NA
Pmis2,ENSMUSG00000049761,-3.54706073270485,0.00847809554508664,NA,NA,NA,NA,NA,NA
Nlrc3,ENSMUSG00000049871,4.01898593013988,9.64951574408254e-62,NA,NA,2.57315078336551,7.88675749262316e-25,NA,NA
Shisa3,ENSMUSG00000050010,3.09032177442983,3.69225456535509e-67,NA,NA,NA,NA,NA,NA
Bex1,ENSMUSG00000050071,3.45927526694224,7.20846715165853e-37,-2.41118933700483,1.74814158600238e-22,NA,NA,NA,NA
Gm867,ENSMUSG00000050157,4.51239002847209,1.26796634303881e-11,NA,NA,2.63174354517132,0.000370107585462515,NA,NA
Lgals3,ENSMUSG00000050335,5.77510139166294,1.66721602168229e-227,-2.57718504655152,3.55957714460095e-57,3.19791634511141,2.10094839481167e-68,NA,NA
Sprr1a,ENSMUSG00000050359,5.52587885123629,1.06206072753562e-22,NA,NA,3.94313746423362,2.04732630366218e-11,NA,NA
Ch25h,ENSMUSG00000050370,2.80663158987884,8.01408849895104e-13,NA,NA,NA,NA,NA,NA
Oprd1,ENSMUSG00000050511,-2.74082421946599,6.29114883473289e-07,NA,NA,NA,NA,NA,NA
Scg2,ENSMUSG00000050711,3.78506863953264,0.00248184429832171,NA,NA,NA,NA,NA,NA
Gp1bb,ENSMUSG00000050761,2.38479212614699,7.03148934661086e-06,NA,NA,NA,NA,NA,NA
Prss27,ENSMUSG00000050762,6.04376379421111,1.18639670104559e-07,-3.11015307718021,0.000111621191976313,NA,NA,NA,NA
Muc15,ENSMUSG00000050808,4.92896977165397,1.32677374938035e-07,NA,NA,3.33465945070582,0.00102443856996683,NA,NA
Tmem125,ENSMUSG00000050854,6.04650305701052,2.40876492332438e-08,-5.85676018962118,1.93073029199072e-09,NA,NA,NA,NA
Ankrd37,ENSMUSG00000050914,-2.08858306176995,1.84301228054741e-21,NA,NA,NA,NA,NA,NA
Insl6,ENSMUSG00000050957,2.13933808834166,2.89941735996249e-06,NA,NA,NA,NA,NA,NA
Creg2,ENSMUSG00000050967,2.86093317844167,0.00216008596370224,NA,NA,NA,NA,NA,NA
Adgb,ENSMUSG00000050994,2.33782726626964,0.00020316799490686,NA,NA,NA,NA,NA,NA
Serpinb1b,ENSMUSG00000051029,3.56477251445095,8.07425300447459e-06,-2.65008333113948,2.85594286172799e-05,NA,NA,NA,NA
P4ha3,ENSMUSG00000051048,2.26598073683133,8.39540564551618e-09,NA,NA,2.12383712921051,1.82779920314841e-07,NA,NA
Lingo3,ENSMUSG00000051067,-2.72452005832144,1.0199162858722e-11,NA,NA,-2.02010392862805,9.97801675461991e-07,NA,NA
Sv2c,ENSMUSG00000051111,-2.49452307198971,6.01782236825314e-05,NA,NA,-2.19401848639083,0.000501037591009037,NA,NA
Gdf6,ENSMUSG00000051279,4.2697112940648,9.4082559710494e-54,NA,NA,3.19294730628558,3.01424338410225e-29,NA,NA
Kctd16,ENSMUSG00000051401,3.06926928864265,0.00357937595914591,NA,NA,NA,NA,NA,NA
Fhad1,ENSMUSG00000051435,3.03942936005785,9.21541842651365e-18,NA,NA,2.27576748771273,1.15008062877832e-09,NA,NA
2010001K21Rik,ENSMUSG00000051606,-3.09345864595704,2.06895346670924e-34,NA,NA,-2.33557837650456,9.58849531221235e-21,NA,NA
Prss51,ENSMUSG00000052099,-3.66932135175648,0.00293795151615303,NA,NA,NA,NA,NA,NA
D630039A03Rik,ENSMUSG00000052117,-2.60210082715314,2.13043206937906e-06,NA,NA,NA,NA,NA,NA
Akr1b7,ENSMUSG00000052131,8.93991879888382,7.9400584032042e-25,-2.53306598776947,1.47164809393952e-41,6.40685281111435,1.01153702605624e-12,NA,NA
Foxo6,ENSMUSG00000052135,-3.16927573223528,4.93706909232311e-18,NA,NA,NA,NA,NA,NA
Plpp2,ENSMUSG00000052151,2.39993835046813,1.65438601737154e-51,NA,NA,NA,NA,NA,NA
Serpinb6c,ENSMUSG00000052180,3.63608551627961,0.00277006047754031,NA,NA,NA,NA,NA,NA
Fpr2,ENSMUSG00000052270,2.27039570909911,0.000597017112551356,NA,NA,NA,NA,NA,NA
Bhlha15,ENSMUSG00000052271,3.62853964400789,0.00265678622522561,NA,NA,NA,NA,NA,NA
Ostn,ENSMUSG00000052276,8.21501696250265,2.24096954251869e-44,-2.44236507477338,8.98240954302653e-38,5.77265188772927,1.51324436132531e-21,NA,NA
Cemip,ENSMUSG00000052353,5.53199938854802,1.92680188446014e-14,NA,NA,5.17511599506227,2.47875092307175e-12,NA,NA
Tmem171,ENSMUSG00000052485,2.14002271139345,1.36445291092876e-05,NA,NA,NA,NA,NA,NA
Dlg2,ENSMUSG00000052572,5.61456973587069,1.44587122373994e-123,-2.91787334708712,5.0510947048276e-42,2.69669638878357,6.21930028569339e-28,NA,NA
Terb1,ENSMUSG00000052616,3.93366178965665,8.9173590281627e-06,NA,NA,NA,NA,NA,NA
Sh2d6,ENSMUSG00000052631,7.12079159834862,1.13431234419088e-58,-3.46697681304078,6.44818431223191e-50,3.65381478530784,4.92694052475393e-15,NA,NA
Map1b,ENSMUSG00000052727,2.53890347966365,3.53875072365807e-59,NA,NA,NA,NA,NA,NA
Myh7,ENSMUSG00000053093,3.62323423454227,5.84589980715354e-34,NA,NA,3.45297628045286,3.62708569846067e-30,NA,NA
Ptprt,ENSMUSG00000053141,4.55178510105447,1.24448684495155e-32,-2.40495137933213,1.32644782966715e-16,2.14683372172234,2.91053491658709e-07,NA,NA
Phgdh,ENSMUSG00000053398,5.40406850770237,3.51749044497068e-69,NA,NA,3.79130322340697,6.74474100267901e-33,NA,NA
Kcnip1,ENSMUSG00000053519,-2.62831465256659,7.68746343758759e-07,NA,NA,NA,NA,NA,NA
Plxnb1,ENSMUSG00000053646,-2.05321920355718,3.54603293905338e-46,NA,NA,NA,NA,NA,NA
Mast1,ENSMUSG00000053693,-2.05450719546125,0.000169379323549202,NA,NA,NA,NA,NA,NA
1700016K19Rik,ENSMUSG00000053783,5.5794717295979,7.97218362944479e-07,-2.86112778297347,0.000468735287440041,NA,NA,NA,NA
Shisa6,ENSMUSG00000053930,-3.92046911964477,2.82918373641453e-21,NA,NA,-2.7903854208086,4.66853402411709e-14,NA,NA
Tmem179,ENSMUSG00000054013,2.6945388324019,0.000497384781084337,NA,NA,2.43482096407007,0.00278075638498432,NA,NA
Adm2,ENSMUSG00000054136,9.31047410648635,1.43843921344223e-21,-3.29067936165825,3.63713624712598e-32,6.0197947448281,3.76831933264812e-09,4.22131395403783,0.00521691712668282
Cthrc1,ENSMUSG00000054196,4.33803086594759,2.56560019924626e-35,NA,NA,5.0763142435111,2.3100674128015e-47,NA,NA
Gzmm,ENSMUSG00000054206,-2.24510070237464,4.64049678980722e-33,NA,NA,NA,NA,NA,NA
Ap1s3,ENSMUSG00000054702,4.51427162670792,9.47482137544458e-16,NA,NA,2.8072995348822,4.09249405790331e-06,NA,NA
Gm9955,ENSMUSG00000054745,-2.64498201270814,0.000157972473868724,NA,NA,NA,NA,NA,NA
Rnd1,ENSMUSG00000054855,3.06299158407505,8.73240589627357e-37,NA,NA,NA,NA,NA,NA
Lmntd1,ENSMUSG00000054966,-2.68615431898221,4.41541662639584e-06,NA,NA,NA,NA,NA,NA
Anxa13,ENSMUSG00000055114,-2.95685929602649,5.52419648160697e-25,2.30010221157064,4.10121189428064e-15,NA,NA,NA,NA
Alk,ENSMUSG00000055471,4.43149809816025,0.00031553366103636,NA,NA,NA,NA,NA,NA
Ano5,ENSMUSG00000055489,-2.6540469158291,3.69588338008215e-05,NA,NA,NA,NA,NA,NA
Epha6,ENSMUSG00000055540,-4.02518265064437,0.00191608612981215,NA,NA,NA,NA,NA,NA
Spink5,ENSMUSG00000055561,4.57922052658327,0.000105667549085432,-2.83367964439504,0.00236299209573539,NA,NA,NA,NA
Unc80,ENSMUSG00000055567,-2.73755013301561,5.12653150051872e-06,NA,NA,NA,NA,NA,NA
Cldn23,ENSMUSG00000055976,4.29860315005944,6.28316092407413e-07,NA,NA,NA,NA,NA,NA
Lman1l,ENSMUSG00000056271,2.6583955628482,4.46804320136121e-20,NA,NA,2.59718255724571,1.50634803800693e-18,NA,NA
Adap1,ENSMUSG00000056413,2.66624225415597,8.64029273410363e-49,NA,NA,NA,NA,NA,NA
5730596B20Rik,ENSMUSG00000056468,-3.22405595049677,0.00750825160714316,3.47842457883352,0.00283887098156835,NA,NA,NA,NA
Cngb3,ENSMUSG00000056494,-3.93440330336102,1.5167995850426e-44,2.72926379395277,3.85868758289609e-22,NA,NA,NA,NA
Gjc3,ENSMUSG00000056966,-2.07070872792544,1.12295572527111e-07,NA,NA,NA,NA,NA,NA
Ces1d,ENSMUSG00000056973,-3.5397781438933,1.01106339277843e-38,2.09735863033785,3.51912830916334e-15,NA,NA,NA,NA
Chd6,ENSMUSG00000057133,-2.43762543488318,1.07529178027522e-54,NA,NA,NA,NA,NA,NA
Sh3rf2,ENSMUSG00000057719,-2.529922112125,1.03750746238192e-52,NA,NA,NA,NA,NA,NA
Gm10032,ENSMUSG00000057913,-6.99149247600587,3.46219041639747e-11,5.58525906812224,2.56968296796057e-07,NA,NA,NA,NA
Gsta2,ENSMUSG00000057933,3.8515461415448,1.66585841795048e-12,NA,NA,4.57453866698533,6.10710281427085e-17,NA,NA
Ces5a,ENSMUSG00000058019,2.46165439590143,0.00049850388832534,NA,NA,NA,NA,NA,NA
Adtrp,ENSMUSG00000058022,3.02061822260196,0.000210016315361451,-2.44262338780493,0.000387322772578062,NA,NA,NA,NA
Gstp3,ENSMUSG00000058216,4.5044263403439,3.3303580519076e-05,-2.72273255418921,0.000102678617050379,NA,NA,NA,NA
Kcnh1,ENSMUSG00000058248,2.64842562381127,1.2988576999003e-08,NA,NA,NA,NA,NA,NA
Cxcl2,ENSMUSG00000058427,2.02892964426437,2.10913341576003e-05,NA,NA,NA,NA,NA,NA
Rnf207,ENSMUSG00000058498,-2.07480030769157,8.40295745881919e-23,NA,NA,NA,NA,NA,NA
Cfi,ENSMUSG00000058952,3.5557686439196,1.8715938446425e-05,NA,NA,NA,NA,NA,NA
Kcnc1,ENSMUSG00000058975,2.82745308650963,1.19386214898251e-10,NA,NA,NA,NA,2.80577225075258,0.000923727111108462
Frem1,ENSMUSG00000059049,3.10144004403514,2.39664188233022e-23,NA,NA,3.35579677174254,1.57470582215974e-26,NA,NA
Olfr224,ENSMUSG00000059279,-3.61186627355176,0.00210504633651685,NA,NA,NA,NA,NA,NA
Hopx,ENSMUSG00000059325,-2.15346826173182,8.12434467855918e-91,NA,NA,NA,NA,NA,NA
Mrgprh,ENSMUSG00000059408,-3.27557110569467,1.05815140157319e-34,2.25243861602164,3.2142712873958e-17,NA,NA,NA,NA
Fam159a,ENSMUSG00000059816,4.21995134646712,0.000253331181922352,-2.46241828478957,0.00606849796673124,NA,NA,NA,NA
Nrg2,ENSMUSG00000060275,-2.02487883644578,2.05510395049478e-11,NA,NA,NA,NA,NA,NA
Retnla,ENSMUSG00000061100,-3.9002847511752,7.43693875730038e-19,NA,NA,-2.77114778105338,8.39275494363628e-11,NA,NA
Tmem151a,ENSMUSG00000061451,3.18761584568051,2.13395842604635e-32,NA,NA,NA,NA,NA,NA
Cep128,ENSMUSG00000061533,-2.03165660480442,1.13131810390445e-40,NA,NA,NA,NA,NA,NA
Ppp1r1b,ENSMUSG00000061718,-2.46236314537749,2.15116186733361e-07,NA,NA,-2.82715940447158,1.04424830143702e-08,NA,NA
Ces2c,ENSMUSG00000061825,4.04913593732198,0.0016641513990314,NA,NA,NA,NA,NA,NA
Sphk1,ENSMUSG00000061878,2.45266637881417,3.03984179074857e-13,NA,NA,NA,NA,NA,NA
Ces1e,ENSMUSG00000061959,-2.37436649905877,2.90732558464913e-10,NA,NA,NA,NA,NA,NA
Ppef1,ENSMUSG00000062168,8.49728369977664,3.45302810601185e-18,-3.86688737140833,3.43952666519289e-31,4.63039632836831,1.25574267733506e-05,NA,NA
Tubb3,ENSMUSG00000062380,2.39419201396055,6.98240750430547e-21,NA,NA,2.75663311423326,8.78076474698067e-27,NA,NA
Nrg1,ENSMUSG00000062991,2.14913660211242,1.79531465607758e-14,NA,NA,NA,NA,NA,NA
2010204K13Rik,ENSMUSG00000063018,2.17689543924784,1.17857962049525e-09,NA,NA,NA,NA,NA,NA
Cd300lb,ENSMUSG00000063193,2.09385178269622,1.71507849374609e-18,NA,NA,2.04154144495661,5.60559307750431e-17,NA,NA
Grm4,ENSMUSG00000063239,-3.24742995678577,0.00226198750386765,NA,NA,NA,NA,NA,NA
Luzp2,ENSMUSG00000063297,-2.58362662240686,0.000539844278399213,NA,NA,NA,NA,NA,NA
Tnfrsf11b,ENSMUSG00000063727,2.29576523583737,7.64007889748966e-08,NA,NA,2.10356525249358,1.86753101259828e-06,NA,NA
Chil1,ENSMUSG00000064246,3.61540753622956,4.16988690535421e-14,NA,NA,2.00682590959181,9.08188435670537e-05,NA,NA
Ccdc146,ENSMUSG00000064280,-2.40539075537334,6.70415704147639e-40,NA,NA,NA,NA,NA,NA
2410137M14Rik,ENSMUSG00000064308,-3.41122725618587,1.24751906337738e-06,NA,NA,-2.15908972298716,0.000711237096860014,NA,NA
mt-Tv,ENSMUSG00000064338,4.62332413861956,4.21537226117631e-08,-3.53001209673859,3.05519667591879e-08,NA,NA,NA,NA
mt-Tl1,ENSMUSG00000064340,2.33582646715073,3.31680036222505e-52,-2.02127101355706,8.09972630429227e-43,NA,NA,NA,NA
mt-Tm,ENSMUSG00000064344,2.02802869546985,4.41044853195063e-14,NA,NA,NA,NA,NA,NA
mt-Tw,ENSMUSG00000064346,2.65106608037533,1.37879636539595e-54,NA,NA,NA,NA,NA,NA
C330021F23Rik,ENSMUSG00000065952,-3.49315676596105,0.000277016124445891,NA,NA,NA,NA,NA,NA
Serpina3f,ENSMUSG00000066363,2.05785671792084,0.00911186790054711,NA,NA,NA,NA,NA,NA
Tnfsf18,ENSMUSG00000066755,3.3865668074229,6.84027534679931e-15,NA,NA,NA,NA,NA,NA
