"ID","mean_Ctrl3w","mean_KO3w","mean_Ctrl8w_NaCl","mean_KO8w_NaCl","mean_KO8w_AAV"
"ENSMUSG00000050856",8103.6,7232.66666666667,7047.4,4138.5,4671.16666666667
"ENSMUSG00000050860",21.2,23.1666666666667,22.4,55,25.3333333333333
"ENSMUSG00000050866",0,0,0.2,0,0.166666666666667
"ENSMUSG00000050875",4.4,4.83333333333333,2.6,1.66666666666667,1.16666666666667
"ENSMUSG00000050876",0.6,0.5,0,0,0.333333333333333
"ENSMUSG00000050890",266.6,232.833333333333,166.4,181.833333333333,166.166666666667
"ENSMUSG00000050891",512.2,460.5,399.8,560.333333333333,415.666666666667
"ENSMUSG00000050896",92.2,78.1666666666667,52,56.1666666666667,42.8333333333333
"ENSMUSG00000050900",6,9.16666666666667,9.4,8.83333333333333,7.16666666666667
"ENSMUSG00000050908",31.6,31.5,29.4,51.3333333333333,57
"ENSMUSG00000050910",310.6,282,190.4,335.666666666667,332.666666666667
"ENSMUSG00000050912",2450.4,2129.16666666667,1674,1977.16666666667,1970.5
"ENSMUSG00000050914",229.8,144.666666666667,165.4,45.5,149
"ENSMUSG00000050919",1168,1026,897.4,890.5,955.5
"ENSMUSG00000050921",16.4,6.16666666666667,6.4,19.5,16.1666666666667
"ENSMUSG00000050926",0.2,0.333333333333333,1,0.333333333333333,0.333333333333333
"ENSMUSG00000050930",178.6,204.5,162.6,152.333333333333,169.333333333333
"ENSMUSG00000050931",76.6,64,54.8,118,90.3333333333333
"ENSMUSG00000050936",0,0.333333333333333,0,0.166666666666667,0.166666666666667
"ENSMUSG00000050944",18.6,19.6666666666667,11.2,12.8333333333333,13.6666666666667
"ENSMUSG00000050945",257.2,193.833333333333,190.6,171.666666666667,172.833333333333
"ENSMUSG00000050947",798.4,708.5,838.4,717.166666666667,768.833333333333
"ENSMUSG00000050953",17501.2,13098.6666666667,10838,12595.5,13269.1666666667
"ENSMUSG00000050954",25,19.1666666666667,26,37.1666666666667,22.5
"ENSMUSG00000050957",3.6,5.16666666666667,4.2,22,10.5
"ENSMUSG00000050963",0,0,0,0,0.166666666666667
"ENSMUSG00000050965",1171.2,1018.5,820.8,1223,1034.33333333333
"ENSMUSG00000050966",0.6,0.333333333333333,0.2,0.333333333333333,0.333333333333333
"ENSMUSG00000050967",1.8,1.66666666666667,0.8,7,4.33333333333333
"ENSMUSG00000050973",75.8,69.1666666666667,68.6,87.5,69.3333333333333
"ENSMUSG00000050974",0.4,0.333333333333333,0.2,0.666666666666667,0
"ENSMUSG00000050978",0.4,0.333333333333333,0.2,0.333333333333333,0.166666666666667
"ENSMUSG00000050989",1200.4,1111.83333333333,874.2,1000.66666666667,1128.16666666667
"ENSMUSG00000050994",2.2,3.5,2.2,13.3333333333333,8.5
"ENSMUSG00000051000",1905,1428.5,1614,1190,1338.66666666667
"ENSMUSG00000051007",353.4,355.5,341.6,355.666666666667,364.5
"ENSMUSG00000051008",1.8,0.833333333333333,2.2,2,2
"ENSMUSG00000051022",131.8,122.333333333333,74.8,83.1666666666667,86.8333333333333
"ENSMUSG00000051029",1,0.166666666666667,1.2,16.1666666666667,2.33333333333333
"ENSMUSG00000051034",178.2,159.5,139,151.5,138.5
"ENSMUSG00000051036",0,0.166666666666667,0,0.166666666666667,0.166666666666667
"ENSMUSG00000051037",30.4,36.6666666666667,21.6,30.6666666666667,37
"ENSMUSG00000051041",163.8,148.5,147.8,170.666666666667,250.833333333333
"ENSMUSG00000051043",265.6,258,252.2,232.333333333333,255.166666666667
"ENSMUSG00000051048",18.4,15.5,6.6,36.8333333333333,29.8333333333333
"ENSMUSG00000051054",1,2.16666666666667,0.6,1.33333333333333,1
"ENSMUSG00000051065",421.2,397.666666666667,339,328.666666666667,264.833333333333
"ENSMUSG00000051067",283.4,237.833333333333,277.8,50.6666666666667,73.8333333333333
"ENSMUSG00000051074",5,3.66666666666667,3.8,5.66666666666667,3.33333333333333
"ENSMUSG00000051076",2,3.5,0,0.5,0.5
"ENSMUSG00000051079",0.8,0.333333333333333,0.2,0.333333333333333,0.5
"ENSMUSG00000051081",0,0,0,0,0.166666666666667
"ENSMUSG00000051095",0.2,0,0,0,0
"ENSMUSG00000051098",126.2,122.666666666667,184.8,173.166666666667,209.333333333333
"ENSMUSG00000051107",741.4,686.666666666667,549.2,579.166666666667,520.166666666667
"ENSMUSG00000051111",0.4,5.33333333333333,11,2.33333333333333,2.66666666666667
"ENSMUSG00000051113",35.6,34,30,36.1666666666667,31.8333333333333
"ENSMUSG00000051116",9.6,7.16666666666667,9.4,4.83333333333333,3.66666666666667
"ENSMUSG00000051124",164.6,133,110.6,108.666666666667,112.833333333333
"ENSMUSG00000051133",0.4,0.666666666666667,0,0,0
"ENSMUSG00000051136",0,0,0,0,0.166666666666667
"ENSMUSG00000051146",15.2,13.1666666666667,14.8,20.1666666666667,17.8333333333333
"ENSMUSG00000051147",64,72.5,43.8,82.6666666666667,74.3333333333333
"ENSMUSG00000051149",5,2.5,2,4.33333333333333,2.83333333333333
"ENSMUSG00000051154",2514.8,2360,1723.4,2220.83333333333,1704.16666666667
"ENSMUSG00000051159",48.2,32.3333333333333,16.6,12.3333333333333,12.3333333333333
"ENSMUSG00000051166",213.6,164.333333333333,132.2,184.833333333333,122.833333333333
"ENSMUSG00000051169",151.4,161,146.8,225,122.166666666667
"ENSMUSG00000051172",0,0,0,0.166666666666667,0
"ENSMUSG00000051177",289.8,265.333333333333,228.8,220.166666666667,239.333333333333
"ENSMUSG00000051182",0,0.166666666666667,0,0,0
"ENSMUSG00000051184",107.2,109.5,92,81.6666666666667,82.5
"ENSMUSG00000051185",1063.4,992,922.8,950.166666666667,957.5
"ENSMUSG00000051207",0.2,0,0,0,0
"ENSMUSG00000051209",0,0.333333333333333,0.2,0,0
"ENSMUSG00000051212",41.4,39.8333333333333,34,54.3333333333333,59.8333333333333
"ENSMUSG00000051219",0,0.166666666666667,0,0,0.333333333333333
"ENSMUSG00000051220",34.8,26.5,22.6,22.3333333333333,39.5
"ENSMUSG00000051223",3272.2,2933.83333333333,2335.2,3179.66666666667,2417.66666666667
"ENSMUSG00000051224",89.6,90.3333333333333,56,53,56
"ENSMUSG00000051225",4.6,4.33333333333333,6,7,5.66666666666667
"ENSMUSG00000051228",15.2,16.3333333333333,15,43.8333333333333,20.3333333333333
"ENSMUSG00000051232",491.2,455.5,363,520.5,392.333333333333
"ENSMUSG00000051234",1309.8,1160.83333333333,985.2,1055.16666666667,894.5
"ENSMUSG00000051235",35.8,33.3333333333333,22,33.5,43.3333333333333
"ENSMUSG00000051236",6053.8,5187,4105.2,5326.33333333333,4512.66666666667
"ENSMUSG00000051238",212.6,199.333333333333,187.6,153.333333333333,177.166666666667
"ENSMUSG00000051242",22.4,16,10.6,30.3333333333333,28.5
"ENSMUSG00000051243",57.4,64.1666666666667,38,26.8333333333333,58.5
"ENSMUSG00000051246",29.2,30.6666666666667,24.2,16.8333333333333,25.8333333333333
"ENSMUSG00000051251",0,0.166666666666667,0,0,0
"ENSMUSG00000051255",18.6,23,16.8,15.3333333333333,14.6666666666667
"ENSMUSG00000051256",602,568.666666666667,498.8,544.833333333333,458.166666666667
"ENSMUSG00000051257",0.8,1.33333333333333,0.2,0.166666666666667,0.833333333333333
"ENSMUSG00000051262",1.2,0.833333333333333,3.2,1,1.33333333333333
"ENSMUSG00000051278",77.4,57.3333333333333,44.6,70.8333333333333,59.6666666666667
"ENSMUSG00000051279",21.8,26.6666666666667,17.2,391.666666666667,169.166666666667
"ENSMUSG00000051285",1755.4,1618.5,1625.8,1444.66666666667,1454.83333333333
"ENSMUSG00000051295",0,0.333333333333333,0,0,0
"ENSMUSG00000051297",0.2,0,0,0.166666666666667,0
"ENSMUSG00000051306",436.4,369,279,373,321.5
"ENSMUSG00000051314",3.6,4.66666666666667,2.6,3.16666666666667,2.5
"ENSMUSG00000051316",619,529,328.8,306.5,254.333333333333
"ENSMUSG00000051319",600.6,578.833333333333,730,643.166666666667,588.833333333333
"ENSMUSG00000051323",491.2,450.5,349.6,358.5,400.833333333333
"ENSMUSG00000051329",371.8,338,271.2,364.833333333333,256.833333333333
"ENSMUSG00000051331",8107,7385.33333333333,7278,5364,7860.16666666667
"ENSMUSG00000051335",1720.6,1591.5,1549,1680.33333333333,1475
"ENSMUSG00000051339",1805,1719.33333333333,1380.4,2000.5,1890.5
"ENSMUSG00000051341",280.6,249.666666666667,276.6,538.5,311.833333333333
"ENSMUSG00000051343",3672.8,3319.5,3185.4,6572.83333333333,4146.16666666667
"ENSMUSG00000051344",308.8,287.333333333333,274.8,336.333333333333,342.166666666667
"ENSMUSG00000051346",1279.4,1161.83333333333,883.8,937.666666666667,653.333333333333
"ENSMUSG00000051351",2012,1790.16666666667,1274,859.166666666667,1299.33333333333
"ENSMUSG00000051354",7.2,0.5,1,1.5,2.16666666666667
"ENSMUSG00000051355",1088.8,944.666666666667,697.6,776.833333333333,598.833333333333
"ENSMUSG00000051359",440.4,418.166666666667,269.6,137.333333333333,212.833333333333
"ENSMUSG00000051361",0,0.166666666666667,0.4,0,0.166666666666667
"ENSMUSG00000051367",32.8,28,53.4,34.3333333333333,44
"ENSMUSG00000051373",1223,1120.66666666667,1101.4,1077.83333333333,950.166666666667
"ENSMUSG00000051375",1667.4,1526.83333333333,1544.2,1678.16666666667,1983.5
"ENSMUSG00000051378",24.4,22,16.2,34.5,67.8333333333333
"ENSMUSG00000051379",13.8,17.1666666666667,14,11.1666666666667,14.6666666666667
"ENSMUSG00000051390",601.2,532.333333333333,534.8,735.666666666667,571.166666666667
"ENSMUSG00000051391",9375,8440.16666666667,8108.8,11599.1666666667,7667
"ENSMUSG00000051396",71.6,50.1666666666667,36.8,70.5,42.8333333333333
"ENSMUSG00000051397",0.2,0.333333333333333,0.2,0,0.166666666666667
"ENSMUSG00000051401",2,1.5,0.6,5.83333333333333,4.5
"ENSMUSG00000051403",2608.4,2645.66666666667,2543.6,2427.5,1972.16666666667
"ENSMUSG00000051413",361.4,303.333333333333,242.6,306.833333333333,277.666666666667
"ENSMUSG00000051427",708.2,674.333333333333,640.4,591.333333333333,742
"ENSMUSG00000051435",3.6,5.16666666666667,6.4,59.8333333333333,32.5
"ENSMUSG00000051439",177.4,183.333333333333,181.8,376.5,336
"ENSMUSG00000051444",88.8,82.1666666666667,58,51.1666666666667,67.3333333333333
"ENSMUSG00000051451",1006,841.833333333333,588.4,693.833333333333,594
"ENSMUSG00000051455",0.4,0,0.8,0.333333333333333,0.833333333333333
"ENSMUSG00000051456",354.2,277.166666666667,224,219,171.166666666667
"ENSMUSG00000051457",46.4,38.1666666666667,40.4,92.1666666666667,97.8333333333333
"ENSMUSG00000051469",1680.6,1442.16666666667,1209.8,993.166666666667,1058.33333333333
"ENSMUSG00000051483",617.6,610.333333333333,586.8,407.166666666667,521
"ENSMUSG00000051486",18.2,16.5,10,17,20
"ENSMUSG00000051490",0,0.166666666666667,0,0,0
"ENSMUSG00000051495",3515.6,2986,1644,1298.5,1523.33333333333
"ENSMUSG00000051497",0.6,0.5,0.6,0.166666666666667,0.166666666666667
"ENSMUSG00000051498",26.6,26.3333333333333,19.2,32.8333333333333,41.8333333333333
"ENSMUSG00000051499",19.4,21.5,25.2,16.1666666666667,20.5
"ENSMUSG00000051502",209.6,157,160.2,111.5,110
"ENSMUSG00000051503",0.8,0.5,0.2,1.66666666666667,0.833333333333333
"ENSMUSG00000051504",4.2,7.16666666666667,6.4,4.66666666666667,10.1666666666667
"ENSMUSG00000051506",115.8,104.166666666667,98.6,219.5,221.166666666667
"ENSMUSG00000051510",2124,1987.5,2034,2838,2324.83333333333
"ENSMUSG00000051515",89.2,105.166666666667,75.8,75.8333333333333,71.1666666666667
"ENSMUSG00000051517",34.4,42,28.6,35.8333333333333,53.5
"ENSMUSG00000051518",298.6,277,192,342.833333333333,186.666666666667
"ENSMUSG00000051527",3,3,1.8,0.666666666666667,1.33333333333333
"ENSMUSG00000051528",0,0,0,0.166666666666667,0
"ENSMUSG00000051537",8,7.5,7,2.5,6
"ENSMUSG00000051548",1.4,0.833333333333333,1.2,0.5,0.333333333333333
"ENSMUSG00000051550",595.2,513,389.2,341.166666666667,336.833333333333
"ENSMUSG00000051557",218.6,211.666666666667,158.2,285,193.666666666667
"ENSMUSG00000051579",1127.8,866.333333333333,544.8,666,505.833333333333
"ENSMUSG00000051582",0.4,0,0,0,0
"ENSMUSG00000051586",3227.8,2817.83333333333,2625.6,3557.33333333333,2503.16666666667
"ENSMUSG00000051590",0.8,0.666666666666667,0.8,1.16666666666667,1
"ENSMUSG00000051592",0.4,0,0,0,0
"ENSMUSG00000051596",0.6,0.166666666666667,2,0.333333333333333,1
"ENSMUSG00000051599",2.6,0.666666666666667,2,1.5,2.66666666666667
"ENSMUSG00000051606",279,300.333333333333,236.8,30.8333333333333,47.6666666666667
"ENSMUSG00000051615",879,727.5,558.8,664.166666666667,680
"ENSMUSG00000051616",0,0,0.2,0,0
"ENSMUSG00000051627",37,27.8333333333333,32.8,30,57.8333333333333
"ENSMUSG00000051639",1.2,0.666666666666667,1.8,2.66666666666667,1.66666666666667
"ENSMUSG00000051648",4.8,7,8.6,3.16666666666667,4.83333333333333
"ENSMUSG00000051650",1.8,2.66666666666667,2.4,2,2
"ENSMUSG00000051652",20.8,17.5,22,14.3333333333333,18.1666666666667
"ENSMUSG00000051669",86.2,98.1666666666667,151,144,150.666666666667
"ENSMUSG00000051671",558.4,473,388.8,383,350.166666666667
"ENSMUSG00000051674",514.2,437.333333333333,421.6,487.166666666667,395.166666666667
"ENSMUSG00000051675",567,508.5,453,470,447.666666666667
"ENSMUSG00000051678",8.6,5.66666666666667,3.8,2.5,3.5
"ENSMUSG00000051682",5.2,2.66666666666667,2.6,5.83333333333333,7.33333333333333
"ENSMUSG00000051695",4342.8,3587.16666666667,2663.6,3993.5,2687.66666666667
"ENSMUSG00000051703",19.4,16.1666666666667,14,21.8333333333333,28.1666666666667
"ENSMUSG00000051705",266.8,255.333333333333,219.8,182.666666666667,209.5
"ENSMUSG00000051716",5,3,3.2,3.5,5
"ENSMUSG00000051721",363.4,330.166666666667,327,304.666666666667,325.833333333333
"ENSMUSG00000051723",0.8,1.66666666666667,1.6,1.16666666666667,1
"ENSMUSG00000051726",0.4,0,0,3.5,0.166666666666667
"ENSMUSG00000051727",9.4,5.5,10.6,8,7.33333333333333
"ENSMUSG00000051728",6.8,10.5,1.2,4.16666666666667,3.66666666666667
"ENSMUSG00000051729",0,0,0.2,0,0.166666666666667
"ENSMUSG00000051730",351.2,310.666666666667,282.6,272.666666666667,234.666666666667
"ENSMUSG00000051735",134.6,115.5,78,88.8333333333333,102
"ENSMUSG00000051736",91.4,96,92.4,94,126.5
"ENSMUSG00000051747",130071.2,112124.666666667,99651,75392.1666666667,86313.5
"ENSMUSG00000051748",1.2,0.5,0.4,0.833333333333333,0
"ENSMUSG00000051768",857.6,819.833333333333,670.6,952.833333333333,705
"ENSMUSG00000051786",612.6,547.833333333333,479.4,550.5,513.333333333333
"ENSMUSG00000051788",0,0,0,0.166666666666667,0.166666666666667
"ENSMUSG00000051790",611.4,574.166666666667,477.4,880.833333333333,808.333333333333
"ENSMUSG00000051804",0.4,0.333333333333333,0,0,0.166666666666667
"ENSMUSG00000051805",16.2,18.8333333333333,17.6,7.16666666666667,20.1666666666667
"ENSMUSG00000051811",38.2,50.3333333333333,48.4,25,32.5
"ENSMUSG00000051817",671.2,565.833333333333,414,292.333333333333,387.166666666667
"ENSMUSG00000051832",2.4,1.83333333333333,0.8,4.16666666666667,1
"ENSMUSG00000051839",22,12.8333333333333,0.2,0.833333333333333,0.666666666666667
"ENSMUSG00000051844",4.8,4.5,5.2,1.33333333333333,4.16666666666667
"ENSMUSG00000051851",141.4,135.833333333333,155.2,128.666666666667,177.666666666667
"ENSMUSG00000051853",1355.6,1228.16666666667,1111.2,1820.16666666667,1521.83333333333
"ENSMUSG00000051855",682,460,278,245.166666666667,499.166666666667
"ENSMUSG00000051860",0,0.333333333333333,0,0,0
"ENSMUSG00000051864",863.4,858.666666666667,1023,1374.5,1175.66666666667
"ENSMUSG00000051890",964,938.833333333333,1035,472.833333333333,777.166666666667
"ENSMUSG00000051900",0,0.666666666666667,0.4,0,0.833333333333333
"ENSMUSG00000051906",5,6.83333333333333,8.8,5.5,5
"ENSMUSG00000051910",614.4,578.833333333333,445.2,299.833333333333,333.333333333333
"ENSMUSG00000051920",1,1,0.2,0.166666666666667,0.333333333333333
"ENSMUSG00000051934",378.8,317.833333333333,231.8,339.166666666667,265.5
"ENSMUSG00000051950",381.8,357.166666666667,268.8,392.833333333333,338.5
"ENSMUSG00000051951",2.8,2.16666666666667,1,2.66666666666667,5
"ENSMUSG00000051956",0,0.166666666666667,0.4,0,0.166666666666667
"ENSMUSG00000051965",2.4,2.33333333333333,1.2,1.33333333333333,1
"ENSMUSG00000051969",8.6,7.33333333333333,5.2,16.8333333333333,15.3333333333333
"ENSMUSG00000051977",163.8,158.5,102.6,147.666666666667,111.166666666667
"ENSMUSG00000051978",124,121.333333333333,118.8,231.166666666667,171.833333333333
"ENSMUSG00000051980",0.8,0.5,0.2,0.166666666666667,0
"ENSMUSG00000051984",744.6,726.833333333333,1042.8,590.333333333333,730.833333333333
"ENSMUSG00000051985",0.2,0,0.2,3,0.166666666666667
"ENSMUSG00000051989",1210.8,1149.66666666667,1090.2,756.5,795
"ENSMUSG00000051998",22.4,17.6666666666667,11,11.6666666666667,13.5
"ENSMUSG00000052005",0.4,0,0,0,0.166666666666667
"ENSMUSG00000052013",21.2,22.3333333333333,17.6,44.8333333333333,36.8333333333333
"ENSMUSG00000052025",0,0,0.2,0,0
"ENSMUSG00000052026",14.8,16.1666666666667,23.4,56.1666666666667,77.3333333333333
"ENSMUSG00000052031",178,173,149.8,395.333333333333,165.166666666667
"ENSMUSG00000052033",369.2,340.666666666667,270.4,336.166666666667,249.5
"ENSMUSG00000052040",2657.2,2553.5,2446.8,2161,2394.33333333333
"ENSMUSG00000052056",594.8,500.833333333333,431.2,475.5,531.666666666667
"ENSMUSG00000052062",418.6,372.5,395.2,416.333333333333,398
"ENSMUSG00000052085",423,636.5,532.6,682.5,654.333333333333
"ENSMUSG00000052087",32.4,28.3333333333333,28.4,43.6666666666667,40.1666666666667
"ENSMUSG00000052099",1.6,1.5,2,0,0.333333333333333
"ENSMUSG00000052102",356.6,371.666666666667,276.6,509.666666666667,368.166666666667
"ENSMUSG00000052105",109.4,94.6666666666667,127.4,190.833333333333,135
"ENSMUSG00000052117",8.4,25.1666666666667,11,2.16666666666667,5.33333333333333
"ENSMUSG00000052125",44.6,34.5,30.4,48.8333333333333,56.3333333333333
"ENSMUSG00000052131",1,3.16666666666667,0.6,349,55.5
"ENSMUSG00000052133",31.6,32.3333333333333,36.4,48.6666666666667,22.3333333333333
"ENSMUSG00000052135",209.6,140,97.4,12.6666666666667,25
"ENSMUSG00000052137",314.6,238.5,188.4,192.5,160
"ENSMUSG00000052139",870.4,803.5,727.4,1381,835.833333333333
"ENSMUSG00000052142",51.8,29,31,50.6666666666667,61.3333333333333
"ENSMUSG00000052143",0.2,0.333333333333333,0,0.333333333333333,0.333333333333333
"ENSMUSG00000052144",885.2,805,700.2,733.166666666667,633.5
"ENSMUSG00000052146",1069.8,910.833333333333,843.8,1198.16666666667,800
"ENSMUSG00000052151",43.4,50,40,250.833333333333,119.333333333333
"ENSMUSG00000052154",32,27.8333333333333,17.4,14.8333333333333,19.5
"ENSMUSG00000052155",838.2,707.5,667.4,687.666666666667,652.5
"ENSMUSG00000052160",368.4,341.166666666667,304.2,521.666666666667,614.666666666667
"ENSMUSG00000052180",1.2,1.83333333333333,0.2,4.16666666666667,1.83333333333333
"ENSMUSG00000052188",84.4,81.3333333333333,65.8,194.833333333333,79.3333333333333
"ENSMUSG00000052192",0.8,0.333333333333333,1,1.16666666666667,0.833333333333333
"ENSMUSG00000052212",1.8,0.5,1,1.5,0.666666666666667
"ENSMUSG00000052214",4266.4,3756,3360.6,3640.33333333333,2774.66666666667
"ENSMUSG00000052217",0,0,0,0,3.5
"ENSMUSG00000052221",2.4,2.33333333333333,1.8,6.16666666666667,9.16666666666667
"ENSMUSG00000052229",3.2,2.16666666666667,1.4,0.333333333333333,0.666666666666667
"ENSMUSG00000052241",11,6.83333333333333,4.6,3.83333333333333,3.33333333333333
"ENSMUSG00000052248",58.4,55,54.6,46.6666666666667,59.8333333333333
"ENSMUSG00000052253",718.2,655.333333333333,494,856.333333333333,570.166666666667
"ENSMUSG00000052270",6.4,3.16666666666667,2.6,14.5,10.8333333333333
"ENSMUSG00000052271",2.8,1.16666666666667,0.4,6,1.5
"ENSMUSG00000052273",0.2,0.5,1,0.666666666666667,1.5
"ENSMUSG00000052276",1,2.16666666666667,1.4,493.333333333333,83.1666666666667
"ENSMUSG00000052281",0.6,0.166666666666667,0.2,0.833333333333333,0.333333333333333
"ENSMUSG00000052291",65.6,61,30.6,36.3333333333333,44.1666666666667
"ENSMUSG00000052293",7,5.33333333333333,4.2,4.66666666666667,2
"ENSMUSG00000052295",1,1,0.6,0.166666666666667,0.666666666666667
"ENSMUSG00000052296",4141.2,3579.33333333333,3321.8,3560,3061
"ENSMUSG00000052298",1661.8,1437.33333333333,1141,1795,1255.16666666667
"ENSMUSG00000052299",1069,967.833333333333,758.4,1074.83333333333,799.5
"ENSMUSG00000052301",0.2,0,1,0.666666666666667,0.666666666666667
"ENSMUSG00000052302",61,59,43.6,56.6666666666667,53.8333333333333
"ENSMUSG00000052305",15166,10023,1228,1089.16666666667,993.166666666667
"ENSMUSG00000052310",1124.2,1091.83333333333,993.2,1001,1011.83333333333
"ENSMUSG00000052316",5.6,4.83333333333333,7.8,2.5,3.16666666666667
"ENSMUSG00000052331",352.2,338.166666666667,298.2,321,352.333333333333
"ENSMUSG00000052336",386.6,305.166666666667,118.4,355.333333333333,414.833333333333
"ENSMUSG00000052337",22330.2,20367,17600.6,15602.5,14210.3333333333
"ENSMUSG00000052353",6.2,4.33333333333333,2,103.666666666667,71.5
"ENSMUSG00000052363",0,0.166666666666667,0,0,0
"ENSMUSG00000052364",26.6,33.6666666666667,24.8,21.5,21.3333333333333
"ENSMUSG00000052368",3.8,4.5,4.2,3.5,4.16666666666667
"ENSMUSG00000052369",336,334.166666666667,370.4,449.166666666667,452.333333333333
"ENSMUSG00000052371",3.6,3.16666666666667,2.2,1.33333333333333,2.16666666666667
"ENSMUSG00000052372",0,0.666666666666667,0.6,0,1.16666666666667
"ENSMUSG00000052373",144.2,142.5,113.2,126,96.5
"ENSMUSG00000052374",65944,59677.6666666667,53840.2,66642.6666666667,51785.5
"ENSMUSG00000052384",367.2,323.166666666667,255,337,343.333333333333
"ENSMUSG00000052387",36.8,38.6666666666667,24.4,29,30.5
"ENSMUSG00000052392",34,42.5,34.6,89.1666666666667,49.5
"ENSMUSG00000052395",374.8,347.333333333333,272.2,343.666666666667,297.5
"ENSMUSG00000052396",0.4,0.166666666666667,0,2,0.833333333333333
"ENSMUSG00000052397",3683.4,3068.66666666667,1997,2087.5,1756.83333333333
"ENSMUSG00000052403",0,0.333333333333333,0.8,0.833333333333333,1.5
"ENSMUSG00000052406",556.4,506.333333333333,430.2,509.166666666667,466.5
"ENSMUSG00000052407",37.6,33,27.4,25.8333333333333,33.1666666666667
"ENSMUSG00000052415",7,9.16666666666667,10.2,45.3333333333333,9
"ENSMUSG00000052419",1519.2,1482.16666666667,1355.8,1710,1356
"ENSMUSG00000052423",691.8,631,552.8,616.5,508.166666666667
"ENSMUSG00000052426",0.4,0.166666666666667,0.6,0,0.333333333333333
"ENSMUSG00000052428",2909,2736.33333333333,2407.8,1883.5,2175.16666666667
"ENSMUSG00000052430",3.6,3.33333333333333,4.2,2.83333333333333,2.16666666666667
"ENSMUSG00000052435",0.4,0.166666666666667,0,0,0.333333333333333
"ENSMUSG00000052446",436.4,372,313.4,196.833333333333,233.833333333333
"ENSMUSG00000052456",1515.4,1540.66666666667,1339.8,1982.83333333333,1240.16666666667
"ENSMUSG00000052459",1217.6,1116.66666666667,833.2,2279.16666666667,1210.33333333333
"ENSMUSG00000052468",0.6,0.166666666666667,0,0.5,0.166666666666667
"ENSMUSG00000052477",1,0.666666666666667,1,4.33333333333333,5.5
"ENSMUSG00000052479",0,0,0,0,0.166666666666667
"ENSMUSG00000052482",16.6,7.83333333333333,10.2,21.5,17.5
"ENSMUSG00000052485",140.8,130.833333333333,45.4,240.666666666667,80.6666666666667
"ENSMUSG00000052488",1609,1458.5,1237.4,1408.5,1246.33333333333
"ENSMUSG00000052496",195,190.666666666667,167.4,198.166666666667,165.833333333333
"ENSMUSG00000052504",21.6,14.8333333333333,14.4,7.83333333333333,13
"ENSMUSG00000052512",2507.6,2246,1954.4,2463.5,1855.16666666667
"ENSMUSG00000052516",32.2,33.3333333333333,30.6,22,27.1666666666667
"ENSMUSG00000052525",2.6,2.5,3,2,1.83333333333333
"ENSMUSG00000052533",742.8,727,598.4,979.166666666667,714.5
"ENSMUSG00000052534",1920.2,1747.5,1548.6,1535,1691.5
"ENSMUSG00000052539",2455,2055.33333333333,1431.4,1335.33333333333,1056.5
"ENSMUSG00000052544",107.2,133.833333333333,91.4,85.1666666666667,86.1666666666667
"ENSMUSG00000052557",343.8,310.666666666667,237,357.833333333333,316.833333333333
"ENSMUSG00000052560",174,188.5,163,331,305
"ENSMUSG00000052562",0,0.5,0.2,0,0
"ENSMUSG00000052563",192.2,219.333333333333,149.8,167.333333333333,197
"ENSMUSG00000052565",15.2,9.83333333333333,7.6,16.3333333333333,14.3333333333333
"ENSMUSG00000052566",136.8,142,127,300.666666666667,156.666666666667
"ENSMUSG00000052572",62,83,50.8,2932.16666666667,354.166666666667
"ENSMUSG00000052581",0,0,0.4,0.166666666666667,0
"ENSMUSG00000052584",9.2,9.16666666666667,6.4,13.6666666666667,8
"ENSMUSG00000052593",1621.4,1566,1206.2,1450.83333333333,1358.5
"ENSMUSG00000052595",0,0,0,0.5,0.166666666666667
"ENSMUSG00000052605",117.4,119.333333333333,151.6,125.166666666667,150.166666666667
"ENSMUSG00000052609",936,874.333333333333,764.2,973.5,977.166666666667
"ENSMUSG00000052613",3,4.16666666666667,2.6,2.16666666666667,2.16666666666667
"ENSMUSG00000052616",0.6,1.5,0.8,14.3333333333333,3.16666666666667
"ENSMUSG00000052629",1,2,0.2,0.333333333333333,0.166666666666667
"ENSMUSG00000052631",2.8,5.5,3,477.666666666667,39.8333333333333
"ENSMUSG00000052632",1112.6,1034.33333333333,763.8,1000.83333333333,1257.5
"ENSMUSG00000052656",1275.8,1086.16666666667,813.2,1574.33333333333,1018
"ENSMUSG00000052658",21,20,20.8,11,14.6666666666667
"ENSMUSG00000052673",4.4,3.83333333333333,1.6,2,1.5
"ENSMUSG00000052675",185.6,192.166666666667,152.8,122.833333333333,129.333333333333
"ENSMUSG00000052676",307.2,309.5,299.4,260,329
"ENSMUSG00000052681",3089.4,2591.33333333333,1850.2,2834.33333333333,2152.83333333333
"ENSMUSG00000052684",3173.2,2467.33333333333,2634.6,2265.16666666667,2223.5
"ENSMUSG00000052688",245.2,232.833333333333,199.8,390.333333333333,385
"ENSMUSG00000052698",2941.6,2622.5,2379,1954.83333333333,2383.83333333333
"ENSMUSG00000052707",1919.8,1666.83333333333,1434.2,1329.83333333333,1458.83333333333
"ENSMUSG00000052712",4827.4,4924.33333333333,4532.8,3866.66666666667,3922.83333333333
"ENSMUSG00000052713",505.2,395.833333333333,319.6,382.166666666667,476.166666666667
"ENSMUSG00000052724",3,2.5,2.6,1.83333333333333,1.83333333333333
"ENSMUSG00000052726",126.2,105.5,129,219.333333333333,247.5
